feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
Rpl30	4	3.2223924840575924	0.9153243286397919	109374727	0.7291041171544018	0	0	99.69461410327595	84.15492112276995
Eif3h	4	1.4141170461454444	0.8001118256060601	113060424	0.7536733840315994	0	0	85.86896168795114	38.67505462578337
Ly6e	4	3.2167677136673674	1.5555609691959587	121999203.5	0.8132602841733969	0	0	99.63908939478068	64.37678584291785
Ly6c2	4	2.710780544110804	1.5137852129145093	117600496	0.783938009856699	0	0	93.9200444197668	44.939611496626405
Rpl8	4	3.0171579905968606	1.1737781286102758	114451988	0.7629497047092624	0	0	99.38922820655192	71.22721924748481
Lgals1	4	1.4644429980137017	1.0794235915526573	118551027	0.7902743554146897	0	0	78.90061077179344	17.033639878022427
Rpl3	4	2.554111538878695	1.272517233290324	114403364.5	0.7626255750404363	0	0	98.08439755691283	53.56208130237472
Itgb7	4	1.0658767404618001	0.8165426414094502	117469283.5	0.783063332711474	0	0	74.12548584119934	15.549739477033159
Atp5g2	4	1.7182860877459074	0.8566624985938276	109931136	0.7328132015457326	0	0	92.44863964464186	45.304583763536385
Rpl35a	4	3.453566766158813	1.1216240121302912	117592170.5	0.7838825111460382	0	0	99.83342587451416	82.48373232165582
Retnlg	4	0.04848332374461036	-1.9287273534748517	39494197.5	0.26327272113748074	0	0	2.2209883398112162	48.925492832616996
Rpl24	4	2.8373952127119626	1.1485644578001175	120330002.5	0.8021332043183016	0	0	99.25041643531371	72.0147909813432
Rps2	4	3.187222297132349	1.272121680069857	115625365.5	0.7707715698667073	0	0	99.52803997779012	71.97877398131918
Rps10	4	3.484611905103345	0.9476535760339702	114835819.5	0.7655083682563134	0	0	99.88895058300943	87.2091627248061
Rpl10a	4	2.92311056933902	1.5481899132206345	121845293	0.8122342996310694	0	0	99.22265408106608	54.911518236607684
Rps28	4	2.878952764837455	1.3765926521519398	119212981	0.7946870145362692	0	0	98.36202109938922	62.422263308281515
Rps18	4	2.7310293065451243	1.3802970485909312	118194839.5	0.7878999698518445	0	0	98.5563575791227	55.92479650394987
H2-DMa	4	1.2324736299868966	0.9241421700113426	118949579	0.792931147454958	0	0	78.28983897834536	17.192114678128075
Hspa1a	4	1.1596491225424421	0.8170816659526747	102812825.5	0.6853617506019198	0	0	52.10993892282065	14.447619276298413
Hsp90ab1	4	2.476198632636127	0.845199779737148	101050758.5	0.6736156156433211	4.5412679654976626e-271	1.2606606729672573e-269	98.02887284841755	66.06718371071145
