sample_id	age	genotype	new_annotation	entropy
026	sick	CD70-/-;Bcl6tg/+	2_Th1/EM	NA
026	sick	CD70-/-;Bcl6tg/+	10_Effector Tregs	NA
026	sick	CD70-/-;Bcl6tg/+	15_IFN-stimulated	NA
179	sick	CD70-/-;Bcl6tg/+	5_Tfh	NA
179	sick	CD70-/-;Bcl6tg/+	4a_Exhausted CTLs	NA
179	sick	CD70-/-;Bcl6tg/+	2_Th1/EM	1.09861228866811
179	sick	CD70-/-;Bcl6tg/+	10_Effector Tregs	NA
179	sick	CD70-/-;Bcl6tg/+	11_Cycling Tregs	NA
179	sick	CD70-/-;Bcl6tg/+	12_Cycling	NA
179	sick	CD70-/-;Bcl6tg/+	1_Exhausted CTLs	1.09861228866811
179	sick	CD70-/-;Bcl6tg/+	8_Other	NA
179	sick	CD70-/-;Bcl6tg/+	3_Effector Tregs	NA
179	sick	CD70-/-;Bcl6tg/+	6_Activated CTLs	NA
179	sick	CD70-/-;Bcl6tg/+	17_Cycling	NA
179	sick	CD70-/-;Bcl6tg/+	24_Cycling Tregs	NA
179	sick	CD70-/-;Bcl6tg/+	9_NKT	NA
179	sick	CD70-/-;Bcl6tg/+	13_Early activated CTLs	NA
179	sick	CD70-/-;Bcl6tg/+	15_IFN-stimulated	NA
179	sick	CD70-/-;Bcl6tg/+	7_Follicular Tregs	NA
179	sick	CD70-/-;Bcl6tg/+	4b_Naïve	NA
121	sick	CD70-/-;Bcl6tg/+	1_Exhausted CTLs	3.01529036232403
121	sick	CD70-/-;Bcl6tg/+	4a_Exhausted CTLs	1.56071040904141
121	sick	CD70-/-;Bcl6tg/+	5_Tfh	0.636514168294813
121	sick	CD70-/-;Bcl6tg/+	2_Th1/EM	NA
121	sick	CD70-/-;Bcl6tg/+	17_Cycling	NA
121	sick	CD70-/-;Bcl6tg/+	6_Activated CTLs	1.90615474653985
121	sick	CD70-/-;Bcl6tg/+	3_Effector Tregs	NA
121	sick	CD70-/-;Bcl6tg/+	0_Naïve	1.38629436111989
121	sick	CD70-/-;Bcl6tg/+	13_Early activated CTLs	1.09861228866811
121	sick	CD70-/-;Bcl6tg/+	15_IFN-stimulated	NA
121	sick	CD70-/-;Bcl6tg/+	24_Cycling Tregs	2.19722457733622
121	sick	CD70-/-;Bcl6tg/+	8_Other	NA
121	sick	CD70-/-;Bcl6tg/+	4b_Naïve	NA
121	sick	CD70-/-;Bcl6tg/+	11_Cycling Tregs	NA
121	sick	CD70-/-;Bcl6tg/+	9_NKT	NA
121	sick	CD70-/-;Bcl6tg/+	10_Effector Tregs	NA
121	sick	CD70-/-;Bcl6tg/+	12_Cycling	1.94591014905531
062	sick	CD70-/-;Bcl6tg/+	0_Naïve	2.81520492661995
062	sick	CD70-/-;Bcl6tg/+	5_Tfh	NA
062	sick	CD70-/-;Bcl6tg/+	13_Early activated CTLs	2.02532622077007
062	sick	CD70-/-;Bcl6tg/+	17_Cycling	1.6094379124341
062	sick	CD70-/-;Bcl6tg/+	1_Exhausted CTLs	3.7957184573645
062	sick	CD70-/-;Bcl6tg/+	4a_Exhausted CTLs	1.83102048111352
062	sick	CD70-/-;Bcl6tg/+	3_Effector Tregs	0
062	sick	CD70-/-;Bcl6tg/+	11_Cycling Tregs	1.66633258532833
062	sick	CD70-/-;Bcl6tg/+	10_Effector Tregs	NA
062	sick	CD70-/-;Bcl6tg/+	9_NKT	1.03972077083992
062	sick	CD70-/-;Bcl6tg/+	6_Activated CTLs	1.09861228866811
062	sick	CD70-/-;Bcl6tg/+	12_Cycling	2.46657714360494
062	sick	CD70-/-;Bcl6tg/+	8_Other	1.6094379124341
062	sick	CD70-/-;Bcl6tg/+	7_Follicular Tregs	NA
062	sick	CD70-/-;Bcl6tg/+	2_Th1/EM	1.6094379124341
062	sick	CD70-/-;Bcl6tg/+	24_Cycling Tregs	1.56071040904141
062	sick	CD70-/-;Bcl6tg/+	4b_Naïve	NA
062	sick	CD70-/-;Bcl6tg/+	15_IFN-stimulated	NA
191	18mos	Bcl6tg/+	0_Naïve	0.218980718777015
191	18mos	Bcl6tg/+	1_Exhausted CTLs	0.222671699821995
191	18mos	Bcl6tg/+	4a_Exhausted CTLs	0.0895780266675439
191	18mos	Bcl6tg/+	5_Tfh	1.6094379124341
191	18mos	Bcl6tg/+	8_Other	0.214559155176405
191	18mos	Bcl6tg/+	11_Cycling Tregs	0.636514168294813
191	18mos	Bcl6tg/+	24_Cycling Tregs	0.191444081957717
191	18mos	Bcl6tg/+	10_Effector Tregs	1.03972077083992
191	18mos	Bcl6tg/+	17_Cycling	0.325082973391448
191	18mos	Bcl6tg/+	3_Effector Tregs	0.858217581050914
191	18mos	Bcl6tg/+	6_Activated CTLs	0.306829153440971
191	18mos	Bcl6tg/+	7_Follicular Tregs	0.450561208866305
191	18mos	Bcl6tg/+	12_Cycling	0.495359881747461
191	18mos	Bcl6tg/+	2_Th1/EM	0.126930545341402
191	18mos	Bcl6tg/+	13_Early activated CTLs	0.104732439105087
191	18mos	Bcl6tg/+	15_IFN-stimulated	0.286835983056161
191	18mos	Bcl6tg/+	9_NKT	0.837771612639852
191	18mos	Bcl6tg/+	4b_Naïve	NA
254	18mos	Bcl6tg/+	2_Th1/EM	2.19722457733622
254	18mos	Bcl6tg/+	1_Exhausted CTLs	1.7483902410697
254	18mos	Bcl6tg/+	3_Effector Tregs	2.30348849521927
254	18mos	Bcl6tg/+	4a_Exhausted CTLs	1.09861228866811
254	18mos	Bcl6tg/+	6_Activated CTLs	1.79175946922805
254	18mos	Bcl6tg/+	10_Effector Tregs	1.09861228866811
254	18mos	Bcl6tg/+	8_Other	NA
254	18mos	Bcl6tg/+	17_Cycling	1.38629436111989
254	18mos	Bcl6tg/+	24_Cycling Tregs	1.38629436111989
254	18mos	Bcl6tg/+	7_Follicular Tregs	NA
254	18mos	Bcl6tg/+	11_Cycling Tregs	1.56071040904141
254	18mos	Bcl6tg/+	5_Tfh	2.07944154167984
254	18mos	Bcl6tg/+	13_Early activated CTLs	1.09861228866811
254	18mos	Bcl6tg/+	15_IFN-stimulated	1.89378823239114
254	18mos	Bcl6tg/+	12_Cycling	NA
254	18mos	Bcl6tg/+	0_Naïve	1.6094379124341
254	18mos	Bcl6tg/+	4b_Naïve	NA
254	18mos	Bcl6tg/+	9_NKT	1.38629436111989
109	18mos	CD70-/-;Bcl6tg/+	8_Other	0
109	18mos	CD70-/-;Bcl6tg/+	11_Cycling Tregs	0.500402423538188
109	18mos	CD70-/-;Bcl6tg/+	1_Exhausted CTLs	0.586659063875528
109	18mos	CD70-/-;Bcl6tg/+	5_Tfh	1.09861228866811
109	18mos	CD70-/-;Bcl6tg/+	0_Naïve	0.822265337328788
109	18mos	CD70-/-;Bcl6tg/+	4a_Exhausted CTLs	0.562335144618808
109	18mos	CD70-/-;Bcl6tg/+	3_Effector Tregs	NA
109	18mos	CD70-/-;Bcl6tg/+	6_Activated CTLs	0.823959216501082
109	18mos	CD70-/-;Bcl6tg/+	12_Cycling	0.600166073159646
109	18mos	CD70-/-;Bcl6tg/+	15_IFN-stimulated	NA
109	18mos	CD70-/-;Bcl6tg/+	24_Cycling Tregs	NA
109	18mos	CD70-/-;Bcl6tg/+	17_Cycling	0
109	18mos	CD70-/-;Bcl6tg/+	13_Early activated CTLs	0.535961049709069
109	18mos	CD70-/-;Bcl6tg/+	2_Th1/EM	0.450561208866305
109	18mos	CD70-/-;Bcl6tg/+	10_Effector Tregs	NA
109	18mos	CD70-/-;Bcl6tg/+	9_NKT	0.636514168294813
109	18mos	CD70-/-;Bcl6tg/+	7_Follicular Tregs	NA
109	18mos	CD70-/-;Bcl6tg/+	4b_Naïve	NA
192	sick	Bcl6tg/+	3_Effector Tregs	0
192	sick	Bcl6tg/+	17_Cycling	0.562335144618808
192	sick	Bcl6tg/+	10_Effector Tregs	NA
192	sick	Bcl6tg/+	7_Follicular Tregs	0.139060798454741
192	sick	Bcl6tg/+	24_Cycling Tregs	0
192	sick	Bcl6tg/+	0_Naïve	0
192	sick	Bcl6tg/+	8_Other	NA
192	sick	Bcl6tg/+	5_Tfh	0.173205206749177
192	sick	Bcl6tg/+	11_Cycling Tregs	0.683738905848754
192	sick	Bcl6tg/+	1_Exhausted CTLs	1.53414146394837
192	sick	Bcl6tg/+	2_Th1/EM	NA
192	sick	Bcl6tg/+	12_Cycling	0
192	sick	Bcl6tg/+	6_Activated CTLs	NA
192	sick	Bcl6tg/+	15_IFN-stimulated	NA
192	sick	Bcl6tg/+	13_Early activated CTLs	0.562335144618808
192	sick	Bcl6tg/+	4a_Exhausted CTLs	0.562335144618808
192	sick	Bcl6tg/+	9_NKT	NA
192	sick	Bcl6tg/+	4b_Naïve	NA
184	sick	Bcl6tg/+	12_Cycling	0.485094091302212
184	sick	Bcl6tg/+	1_Exhausted CTLs	NA
184	sick	Bcl6tg/+	0_Naïve	0
184	sick	Bcl6tg/+	3_Effector Tregs	0.34656131202106
184	sick	Bcl6tg/+	24_Cycling Tregs	0.325082973391448
184	sick	Bcl6tg/+	7_Follicular Tregs	0.208981746654236
184	sick	Bcl6tg/+	15_IFN-stimulated	NA
184	sick	Bcl6tg/+	11_Cycling Tregs	0
184	sick	Bcl6tg/+	13_Early activated CTLs	0
184	sick	Bcl6tg/+	8_Other	NA
184	sick	Bcl6tg/+	2_Th1/EM	0
184	sick	Bcl6tg/+	10_Effector Tregs	0.376770161256437
184	sick	Bcl6tg/+	5_Tfh	0
184	sick	Bcl6tg/+	17_Cycling	0.271189373041844
184	sick	Bcl6tg/+	6_Activated CTLs	NA
184	sick	Bcl6tg/+	4a_Exhausted CTLs	NA
184	sick	Bcl6tg/+	4b_Naïve	NA
184	sick	Bcl6tg/+	9_NKT	NA
256	sick	Bcl6tg/+	6_Activated CTLs	1.94591014905531
256	sick	Bcl6tg/+	15_IFN-stimulated	1.79175946922805
256	sick	Bcl6tg/+	5_Tfh	2.16395565688206
256	sick	Bcl6tg/+	1_Exhausted CTLs	3.07623382097034
256	sick	Bcl6tg/+	2_Th1/EM	3.45345973770266
256	sick	Bcl6tg/+	0_Naïve	2.39789527279837
256	sick	Bcl6tg/+	3_Effector Tregs	2.19722457733622
256	sick	Bcl6tg/+	4b_Naïve	1.09861228866811
256	sick	Bcl6tg/+	7_Follicular Tregs	1.09861228866811
256	sick	Bcl6tg/+	13_Early activated CTLs	1.94591014905531
256	sick	Bcl6tg/+	4a_Exhausted CTLs	1.38629436111989
256	sick	Bcl6tg/+	10_Effector Tregs	1.6094379124341
256	sick	Bcl6tg/+	9_NKT	2.63905732961526
256	sick	Bcl6tg/+	17_Cycling	NA
256	sick	Bcl6tg/+	8_Other	NA
256	sick	Bcl6tg/+	11_Cycling Tregs	NA
256	sick	Bcl6tg/+	12_Cycling	NA
256	sick	Bcl6tg/+	24_Cycling Tregs	NA
200	sick	Bcl6tg/+	7_Follicular Tregs	0.261252680278326
200	sick	Bcl6tg/+	5_Tfh	0.156210171061883
200	sick	Bcl6tg/+	3_Effector Tregs	0.256503655095859
200	sick	Bcl6tg/+	2_Th1/EM	0.178844912716848
200	sick	Bcl6tg/+	12_Cycling	0.53770913012723
200	sick	Bcl6tg/+	1_Exhausted CTLs	2.95433103627192
200	sick	Bcl6tg/+	15_IFN-stimulated	0.314492201281411
200	sick	Bcl6tg/+	17_Cycling	0.237819011056921
200	sick	Bcl6tg/+	24_Cycling Tregs	0.524448027357857
200	sick	Bcl6tg/+	4b_Naïve	NA
200	sick	Bcl6tg/+	4a_Exhausted CTLs	NA
200	sick	Bcl6tg/+	10_Effector Tregs	0.392674467227552
200	sick	Bcl6tg/+	11_Cycling Tregs	0.571858962386613
200	sick	Bcl6tg/+	0_Naïve	0
200	sick	Bcl6tg/+	8_Other	NA
200	sick	Bcl6tg/+	13_Early activated CTLs	0.735621939758795
200	sick	Bcl6tg/+	9_NKT	1.09861228866811
200	sick	Bcl6tg/+	6_Activated CTLs	NA
021	sick	CD70-/-;Bcl6tg/+	8_Other	NA
021	sick	CD70-/-;Bcl6tg/+	11_Cycling Tregs	0.636514168294813
021	sick	CD70-/-;Bcl6tg/+	17_Cycling	NA
021	sick	CD70-/-;Bcl6tg/+	12_Cycling	NA
021	sick	CD70-/-;Bcl6tg/+	9_NKT	NA
021	sick	CD70-/-;Bcl6tg/+	1_Exhausted CTLs	1.55856176350552
021	sick	CD70-/-;Bcl6tg/+	2_Th1/EM	0.636514168294813
021	sick	CD70-/-;Bcl6tg/+	3_Effector Tregs	NA
021	sick	CD70-/-;Bcl6tg/+	10_Effector Tregs	NA
021	sick	CD70-/-;Bcl6tg/+	24_Cycling Tregs	1.09861228866811
021	sick	CD70-/-;Bcl6tg/+	4a_Exhausted CTLs	0.636514168294813
021	sick	CD70-/-;Bcl6tg/+	0_Naïve	NA
021	sick	CD70-/-;Bcl6tg/+	7_Follicular Tregs	NA
021	sick	CD70-/-;Bcl6tg/+	4b_Naïve	NA
021	sick	CD70-/-;Bcl6tg/+	6_Activated CTLs	NA
021	sick	CD70-/-;Bcl6tg/+	13_Early activated CTLs	NA
021	sick	CD70-/-;Bcl6tg/+	5_Tfh	NA
107	sick	CD70-/-;Bcl6tg/+	12_Cycling	2.07944154167984
107	sick	CD70-/-;Bcl6tg/+	4a_Exhausted CTLs	1.56071040904141
107	sick	CD70-/-;Bcl6tg/+	8_Other	1.03972077083992
107	sick	CD70-/-;Bcl6tg/+	1_Exhausted CTLs	3.29982968566709
107	sick	CD70-/-;Bcl6tg/+	15_IFN-stimulated	1.38629436111989
107	sick	CD70-/-;Bcl6tg/+	11_Cycling Tregs	1.6094379124341
107	sick	CD70-/-;Bcl6tg/+	17_Cycling	1.09861228866811
107	sick	CD70-/-;Bcl6tg/+	3_Effector Tregs	1.6094379124341
107	sick	CD70-/-;Bcl6tg/+	7_Follicular Tregs	1.09861228866811
107	sick	CD70-/-;Bcl6tg/+	0_Naïve	1.94591014905531
107	sick	CD70-/-;Bcl6tg/+	9_NKT	NA
107	sick	CD70-/-;Bcl6tg/+	10_Effector Tregs	NA
107	sick	CD70-/-;Bcl6tg/+	6_Activated CTLs	1.6094379124341
107	sick	CD70-/-;Bcl6tg/+	5_Tfh	NA
107	sick	CD70-/-;Bcl6tg/+	13_Early activated CTLs	1.94591014905531
107	sick	CD70-/-;Bcl6tg/+	4b_Naïve	NA
107	sick	CD70-/-;Bcl6tg/+	2_Th1/EM	NA
107	sick	CD70-/-;Bcl6tg/+	24_Cycling Tregs	NA
041	sick	CD70-/-;Bcl6tg/+	3_Effector Tregs	0.135793958751594
041	sick	CD70-/-;Bcl6tg/+	4a_Exhausted CTLs	0.659872013784827
041	sick	CD70-/-;Bcl6tg/+	8_Other	0.636514168294813
041	sick	CD70-/-;Bcl6tg/+	7_Follicular Tregs	0
041	sick	CD70-/-;Bcl6tg/+	1_Exhausted CTLs	0.697928647078405
041	sick	CD70-/-;Bcl6tg/+	2_Th1/EM	1.242453324894
041	sick	CD70-/-;Bcl6tg/+	0_Naïve	2.13839724634772
041	sick	CD70-/-;Bcl6tg/+	17_Cycling	0.500402423538188
041	sick	CD70-/-;Bcl6tg/+	6_Activated CTLs	1.22752941145721
041	sick	CD70-/-;Bcl6tg/+	10_Effector Tregs	0.376770161256437
041	sick	CD70-/-;Bcl6tg/+	9_NKT	1.6094379124341
041	sick	CD70-/-;Bcl6tg/+	11_Cycling Tregs	1.23426786607908
041	sick	CD70-/-;Bcl6tg/+	24_Cycling Tregs	0.661563238157982
041	sick	CD70-/-;Bcl6tg/+	5_Tfh	1.32966134885476
041	sick	CD70-/-;Bcl6tg/+	13_Early activated CTLs	1.2130075659799
041	sick	CD70-/-;Bcl6tg/+	12_Cycling	1.49417513828931
041	sick	CD70-/-;Bcl6tg/+	15_IFN-stimulated	NA
116	sick	CD70-/-;Bcl6tg/+	11_Cycling Tregs	1.38629436111989
116	sick	CD70-/-;Bcl6tg/+	3_Effector Tregs	1.6094379124341
116	sick	CD70-/-;Bcl6tg/+	17_Cycling	1.38629436111989
116	sick	CD70-/-;Bcl6tg/+	2_Th1/EM	1.38629436111989
116	sick	CD70-/-;Bcl6tg/+	10_Effector Tregs	NA
116	sick	CD70-/-;Bcl6tg/+	4a_Exhausted CTLs	1.47080847632211
116	sick	CD70-/-;Bcl6tg/+	8_Other	NA
116	sick	CD70-/-;Bcl6tg/+	6_Activated CTLs	1.09861228866811
116	sick	CD70-/-;Bcl6tg/+	1_Exhausted CTLs	2.57786951865624
116	sick	CD70-/-;Bcl6tg/+	24_Cycling Tregs	NA
116	sick	CD70-/-;Bcl6tg/+	12_Cycling	2.07944154167984
116	sick	CD70-/-;Bcl6tg/+	0_Naïve	1.6094379124341
116	sick	CD70-/-;Bcl6tg/+	5_Tfh	1.6094379124341
116	sick	CD70-/-;Bcl6tg/+	9_NKT	0.636514168294813
116	sick	CD70-/-;Bcl6tg/+	13_Early activated CTLs	1.6094379124341
116	sick	CD70-/-;Bcl6tg/+	4b_Naïve	NA
116	sick	CD70-/-;Bcl6tg/+	15_IFN-stimulated	NA
116	sick	CD70-/-;Bcl6tg/+	7_Follicular Tregs	NA
